grb_name,trigtime,duration,slc_index,pe_duration,pastro,pbat,classification,gbm_catalog,ra_median,ra_err_plus,ra_err_minus,dec_median,dec_err_plus,dec_err_minus,ra_max,dec_max
GRB180706351,2018-07-06 08:25:09.359926+00:00,2.671,,4.0,1.0,1.0,GRB5,GRB,172.42739083290363,4.701793822485456,4.9413815238189045,67.38356533307265,2.3453600406189423,2.1095183494504823,169.71958830485306,66.69792140007448
GRB180709099,2018-07-09 02:22:05.956103+00:00,6.573,,6.54,1.0,,GRB5,GRB,330.1671222395111,1.3302774647193587,1.2360061486995164,-25.12972923999777,1.2883165078348355,1.1745069457604025,330.2612238637892,-25.4562947181122
GRB180710938,2018-07-10 22:31:07.964480+00:00,6.573,,5.84,1.0,0.0287432701982501,GRB5,,78.57212866730825,7.692483781821792,7.17908617368532,-3.4186381107152166,5.440343409782956,6.411300896485628,78.84808120478215,-2.188759521651191
GRB180712651,2018-07-12 15:38:02.638354+00:00,1.086,,1.13,1.0,0.0085731729442573,GRB5,GRB,294.75686926474884,4.525714716453535,4.342612780999389,-10.99281069828503,4.788621493459172,4.655048216963909,294.75437445730205,-11.19446951940353
GRB180715087,2018-07-15 02:05:14.423642+00:00,2.671,,2.21,0.9998969090769074,0.5692556069713427,GRB5,GRB,332.3481011878511,4.181181450008978,4.681449745708505,25.71338226141328,4.865615505943701,4.159459882258979,332.5100811490749,23.414394496010555
GRB180715741,2018-07-15 17:47:19.670890+00:00,1.086,,1.33,1.0,0.9834277886305928,GRB5,GRB,180.5071592859437,30.029201200837207,41.46056449435147,84.62338584143195,2.6159553174713466,2.7552705200181293,203.36633142695112,85.26626727588126
GRB180715755,2018-07-15 18:07:06.563923+00:00,3.606,,3.37,1.0,,GRB5,GRB,235.9183864431189,9.784273749918045,6.426213618835845,2.1560971523370505,10.215532822470882,8.354109873060276,230.4283974215517,-2.171289186744893
GRB180718082,2018-07-18 01:57:44.601580+00:00,0.133,,0.11,1.0,0.9962507917115806,GRB5,GRB,332.7813447874576,7.359920758050123,7.622093600813343,24.204760639147853,7.439501321191777,7.32167054536195,331.6746841473682,23.848886798831685
GRB180718201,2018-07-18 04:49:00.669668+00:00,2.671,,4.0,1.0,0.8382130277606679,GRB5,GRB,6.975438508297313,1.8982809443506712,1.5928562014570904,-43.17522495787303,2.9158167529242007,2.446030465728974,6.725274077383975,-44.42841980449183
GRB180720933,2018-07-20 22:24:03.545857+00:00,6.573,,8.21,1.0,0.9962507917115806,GRB3,GRB,266.2032695356018,4.937241282882383,4.646650833646618,-26.32269421750174,3.072202876603608,2.9543198406958417,266.222192863117,-26.918044330990995
GRB180721642,2018-07-21 15:25:07.936568+00:00,0.054,,0.05,1.0,0.1362432418197659,GRB6,GRB,232.010145217692,3.5356145345140817,4.41319382070418,14.074852308537473,4.624195697453006,4.239907486025517,233.5778735148554,13.42765253153737
GRB180722120,2018-07-22 02:53:22.390935+00:00,3.606,,3.5500000000000003,1.0,0.2751763508161625,GRB3,GRB,113.72963992686,3.838419443707238,3.3133977801750945,-30.682816223996475,2.1699820346183003,2.154274410043492,113.21242786238348,-30.48348432596962
GRB180723133,2018-07-23 03:10:49.277664+00:00,2.671,,2.83,1.0,0.011389856330449,GRB3,GRB,143.5137574457042,4.35104646235078,3.3902193233382434,-62.493069362313925,1.4783069647518303,1.617018172448148,141.5422092117999,-62.05697891117124
GRB180724984,2018-07-24 23:36:19.159384+00:00,3.606,,3.74,1.0,0.2154982854655824,GRB5,GRB,72.41550575638556,5.578773193982656,5.017558563055459,-33.830811023716365,3.965970510882425,3.558685204791196,71.26759993671881,-34.0005171003377
GRB180725769,2018-07-25 18:26:48.189898+00:00,6.573,,8.21,0.9640636175850268,0.1301483517612647,GRB5,,296.1857428116975,24.39599228610325,61.53887466082708,-62.12020367410839,16.405258827423964,14.44953770217571,296.91470706132213,-58.42072114360192
GRB180727231,2018-07-27 05:32:14.707962+00:00,2.671,,2.69,0.9710447245721896,0.0095461957352071,GRB5,,152.53645338677268,27.87652709357019,35.087412563691686,69.41851525588582,11.04384796396819,12.366915909849624,152.46830782520314,67.61196844823323
GRB180727263,2018-07-27 06:18:26.666773+00:00,4.869,,4.8500000000000005,0.9417496074806264,,GRB5,,149.10602140763058,51.56905895632292,23.38792001307317,67.13704881913195,4.701595355900992,4.95187372215328,131.60317938880195,66.27293659911908
GRB180727594,2018-07-27 14:15:29.155562+00:00,1.086,,1.08,1.0,,GRB5,GRB,356.618724380464,2.2250649800169526,2.6162786305296777,-58.81433469577427,1.4284627338679243,1.1721173148726862,358.0274276554103,-59.13482791959508
GRB180728575,2018-07-28 13:48:23.427269+00:00,2.671,,3.62,1.0,0.2638570810739332,GRB5,GRB,225.7228365195224,1.2467679924699837,1.19251616751572,0.720679821698343,1.6608808789405438,1.6970940653610211,225.7851874653853,1.6269085827250769
GRB180728882,2018-07-28 21:09:59.133631+00:00,0.098,,,1.0,1.0,GRB5,GRB,233.46,,,13.74,,,233.46,13.74
GRB180729179,2018-07-29 04:17:40.905185+00:00,3.606,,4.62,0.9145994829902386,0.0914469760757872,GRB5,,228.05142889365663,8.162138571161506,6.249293207846364,1.7694768568175832,8.269631372854944,17.10597029576456,227.40093588976725,4.905573036915019
GRB180730018,2018-07-30 00:25:40.367731+00:00,0.098,,0.13,1.0,0.4696871584462499,GRB5,GRB,93.0741846932216,11.639223975301263,10.731173438406188,47.9286344158675,5.627726335050518,4.852212961654878,96.07070438123073,47.12668304435185
GRB180801276,2018-08-01 06:37:03.619212+00:00,0.327,,0.36,1.0,0.9962494489046552,GRB5,GRB,248.56467052066225,5.8519493383351175,4.310960937619029,-16.86905249671619,4.0975093330449965,3.5428513486565407,247.6310138564133,-17.658501166177295
GRB180801492,2018-08-01 11:48:45.404509+00:00,2.671,,3.81,1.0,0.0462202768767771,GRB5,GRB,5.724048544063399,4.2202640218123495,2.391906592417953,-72.06610954133201,1.4395006386716744,1.382637477841456,3.881637615718607,-72.76846839785819
GRB180802107,2018-08-02 02:34:42.823205+00:00,6.573,,8.21,0.9337824843586716,0.0341750134149541,GRB5,,166.69916462466202,8.058902148590988,7.704457733968923,44.408005697021046,5.529563970316879,4.502612899239999,166.0973371745012,43.058364839246266
GRB180803590,2018-08-03 14:09:49.543369+00:00,0.098,,0.08,0.9999041739806324,0.248522582024583,GRB5,GRB,113.24228047212505,15.275656150777422,17.991384063913387,61.28209705719934,9.561613680880852,10.601371952923088,119.65259420432864,64.69930166093904
GRB180804766,2018-08-04 18:22:20.336627+00:00,6.573,,8.21,0.99999811252783,0.1915713403936751,GRB5,GRB,148.52833397863972,4.52260954260251,4.426302497161231,-30.653055581856904,5.497660438450861,6.18390570043497,148.79068605485733,-28.661972371766232
GRB180805543,2018-08-05 13:02:36.604563+00:00,0.327,,,1.0,1.0,GRB5,GRB,25.8,,,-1.43,,,25.8,-1.43
GRB180806665,2018-08-06 15:57:57.993194+00:00,4.869,,4.8500000000000005,0.9999987925797676,0.1625109005671497,GRB5,GRB,23.729548327822307,6.20804115143806,5.806521367382938,-10.181130571364369,22.412506879204216,12.19408920439592,23.84909801789476,-20.62473471556044
GRB180809485,2018-08-09 11:38:15.838472+00:00,4.869,,5.11,1.0,,GRB5,GRB,296.868482293232,2.873460332933462,2.465454865387698,-36.741107010875815,2.26030517519591,2.4941907544386126,296.7253535344565,-36.07297102798147
GRB180812349,2018-08-12 08:22:31.787202+00:00,3.606,,3.5500000000000003,1.0,0.9624608750509576,GRB5,GRB,216.85283032903484,19.25775760674037,18.487474242896862,73.86415534157675,4.696976268796774,4.883147223271848,209.87356210930105,74.22755141997095
GRB180816089,2018-08-16 02:07:38.072762+00:00,6.573,,8.21,0.9896053780790588,0.9834277886305928,GRB3,GRB,124.01855452994232,0.725229351900893,0.7100228588208353,-45.15624764716479,0.5916352613623346,0.6197528899012354,124.26154181575612,-45.19766701105464
GRB180816305,2018-08-16 07:18:46.755093+00:00,6.573,,6.54,0.9546123254889316,,GRB3,,282.4542060244748,13.346278832231633,16.51774710197145,-14.475355624739777,18.26347654001788,22.58649137424102,286.7082258861568,-1.3277318269847245
GRB180816930,2018-08-16 22:19:53.189693+00:00,2.671,,3.81,0.9999981046925476,0.8818368304254595,GRB5,GRB,215.7992944700813,3.628953525248221,3.736882508779587,17.95158667236035,4.022322492053007,4.729679096783816,215.07384751785133,18.17383595322084
GRB180817533,2018-08-17 12:47:37.642054+00:00,6.573,,8.21,1.0,0.2501388825788431,GRB1,,144.9794929946545,4.349523374998,4.538823929296001,-23.170983942737376,5.132597789884894,5.589714810106653,144.60672164467692,-22.729342161964887
GRB180818179,2018-08-18 04:17:57.026316+00:00,0.242,,0.33,1.0,0.9720344743195644,GRB5,GRB,138.1880402391617,7.893034745433738,10.627274745833418,22.066708093555302,9.276086744509872,8.006478926479971,140.84604504767648,19.14847979390533
GRB180818241,2018-08-18 05:47:17.180423+00:00,6.573,,7.33,0.9948593427277594,,GRB5,,105.2957511527742,10.326433074832837,8.500176335914404,51.86623121356019,7.118174087992998,7.367801535860558,101.05682018621803,49.67154184362207
GRB180822423,2018-08-22 10:08:30.395391+00:00,6.573,,7.76,1.0,0.0095783017226672,GRB5,GRB,209.6331456625112,1.5889316902391215,1.7637872280324132,-14.921451260189878,2.0763781276533706,2.144467620590424,209.7324367511308,-13.596967580031569
GRB180823442,2018-08-23 10:36:42.538899+00:00,6.573,,6.54,1.0,0.1367928779117902,GRB5,GRB,354.182378120864,3.7278557610766825,4.842414396928234,41.570384115268986,6.436988290968046,6.567869852417857,355.64296441227486,42.85706799290783
GRB180831867,2018-08-31 20:49:10.810927+00:00,1.466,,1.36,0.999892371221993,,GRB5,,28.02028774773217,14.34228647250805,20.452749958027752,10.4808058866486,18.76954724312639,14.308013402575604,39.48611114547309,4.549271997792513
GRB180905400,2018-09-05 09:36:11.500136+00:00,6.573,,6.54,1.0,0.3232082086807007,GRB3,GRB,289.12612172002355,2.794909981111686,2.728458487319074,8.392376724974408,3.810621706030864,2.885622743496983,288.96326408867185,7.980335174176016
GRB180906597,2018-09-06 14:19:53.477323+00:00,2.671,,4.0,1.0,,GRB5,GRB,88.3979104704319,14.027863297169688,13.133559900019051,-68.31016532575558,3.803656279164173,4.005820123511086,92.10780288257176,-68.04152468376711
GRB180906759,2018-09-06 18:12:28.665623+00:00,6.573,,6.54,1.0,1.0,GRB5,GRB,273.53626905939484,3.4007044530594044,2.394175579636056,-68.51251788600653,1.0850025343873284,1.1455353652064986,272.65894501008097,-68.46442815283392
GRB180910156,2018-09-10 03:44:34.920465+00:00,6.573,,7.76,1.0,,GRB5,GRB,354.9299152807035,3.547295309843207,6.080489809199207,-2.914242906333964,8.12366487240674,9.08492182441255,359.3960235714294,-0.8596798721805534
GRB180910352,2018-09-10 08:27:32.056203+00:00,0.179,,0.2,1.0,,GRB3,GRB,249.4034533822353,4.758782386906376,6.024230010028532,-43.02617420240188,3.344932851254768,2.950422683396802,249.930002195197,-44.335815359817786
GRB180913783,2018-09-13 18:48:07.831342+00:00,1.466,,0.74,1.0,0.1194125380806664,GRB5,GRB,347.1836018395403,5.04237356479581,5.437721925855101,40.430255486138606,4.723141724122016,4.548641490455708,347.17828439955736,40.908627928147695
GRB180917477,2018-09-17 11:26:40.330706+00:00,3.606,,2.33,1.0,,GRB5,GRB,165.02837332729172,2.863952367500559,2.743094401987065,-0.4921488756416919,3.017634724801035,3.152242030421973,165.050279373146,-0.2471982057174839
GRB180922461,2018-09-22 11:03:54.235366+00:00,6.573,,5.5200000000000005,1.0,0.1738642235730183,GRB5,GRB,16.480659045014104,2.643656817099057,2.532811852157085,-4.868222905464689,2.6893204082305924,3.0533486376279093,16.656032237659872,-3.3310744193319834
GRB180922734,2018-09-22 17:36:50.449067+00:00,3.606,,3.5500000000000003,0.936856390513381,0.9834277886305928,GRB5,GRB,351.1431287770112,4.729752570386552,4.977236579524856,-10.399228919707344,7.056646340840315,6.584705198502725,352.48101557721645,-12.854945143642851
GRB180924154,2018-09-24 03:41:15.336825+00:00,4.869,,4.6000000000000005,0.9976599538137426,0.1734340678816482,GRB5,,236.96840581873693,7.352396459244858,10.29032991153906,22.999300117623545,9.152180007999672,8.694994477556119,238.4309279098876,23.15210372785806
GRB180925407,2018-09-25 09:46:30.153873+00:00,0.327,,0.38,1.0,0.2721343694582411,GRB5,GRB,178.54769561905084,33.97996499668906,10.97649973611084,-18.13176464892565,13.805506621391554,10.602461581803444,169.4255623172557,-24.101645917024392
GRB180925584,2018-09-25 14:01:09.812680+00:00,3.606,,3.5500000000000003,0.9999987925797676,0.0726986104296283,GRB5,,41.94031706960767,12.946504204840004,14.545461477571806,-59.43035108183855,4.7490742801923815,4.510438778242815,45.27577666899433,-59.771355144740966
GRB180927993,2018-09-27 23:49:20.679581+00:00,2.671,,2.97,1.0,0.9962507917115806,GRB5,GRB,236.52840842232416,2.500981382505074,2.577968074916896,-17.28655914310388,3.23729888690936,3.0599597600576622,236.0446305327669,-17.32653522721627
GRB180929453,2018-09-29 10:52:36.482802+00:00,0.804,,0.77,1.0,0.9093025138119848,GRB5,GRB,254.154353821617,2.937406887614543,3.033073081711649,-13.098914410843182,5.470822170587564,5.196659339422897,253.68782320709792,-11.93507426957295
GRB180929602,2018-09-29 14:26:34.327899+00:00,0.016,8.0,0.016,1.0,0.0309170271552393,GRB2,,53.37629764532522,13.706462628105696,25.95812835511968,39.75721515785904,9.573036618423323,18.93601816271849,56.15154218416865,43.28131745853429
GRB181002617,2018-10-02 14:47:48.077088+00:00,1.979,,1.86,1.0,0.0221376821434065,GRB6,GRB,273.2397896368252,2.909792449574184,4.774552291405541,-4.22977198063708,3.2724729044976257,2.742344907748201,273.4352879487053,-4.24564029343805
GRB181007385,2018-10-07 09:14:26.274867+00:00,6.573,,8.21,0.9999964953271948,0.1477423703512965,GRB5,GRB,302.26500965524747,2.058367046602882,1.9983798686815248,-14.794827854219673,2.6612446809929704,2.6419075712750235,302.02750494400755,-15.38867813222818
GRB181007737,2018-10-07 17:41:45.819481+00:00,2.671,,2.69,1.0,0.1875470449606592,GRB3,GRB,213.50363512122712,4.847387436582125,4.900064449661329,-54.66948965832537,2.718510193722288,3.29554598178634,213.6057149518676,-54.407504070695126
GRB181008877,2018-10-08 21:02:23.033483+00:00,3.606,,5.4,0.9999974752266316,0.0030665740944413,GRB3,GRB,117.18731533465736,4.507897226151869,4.459211076907749,-36.22949164721554,2.5806392580092705,2.639331680309752,116.76050503811356,-36.47810721614269
GRB181010247,2018-10-10 05:55:59.677460+00:00,0.804,,,1.0,1.0,GRB5,GRB,57.63,,,-18.4,,,57.63,-18.4
GRB181011720,2018-10-11 17:16:21.125915+00:00,6.573,,8.21,1.0,0.9834277886305928,GRB5,,117.39950602752674,14.601840415525372,10.457758478884386,53.13453409660458,6.444665569477515,5.738936852689534,115.92492225612295,51.81206861624104
GRB181012651,2018-10-12 15:37:12.428046+00:00,4.869,,5.11,0.9999987925797676,0.3450834121080551,GRB5,,353.7593534566706,4.411681057956344,9.389450500088628,-34.49867547837521,7.085760983956405,6.277358924958008,359.711061003715,-34.83912050925636
GRB181016718,2018-10-16 17:13:25.391965+00:00,0.098,,0.09,1.0,,GRB5,GRB,12.534712122982503,6.865959600952042,5.79417782254923,19.72929358760168,6.125543481570968,6.864379376563409,10.94131625777198,19.96344212704308
GRB181020424,2018-10-20 10:10:57.386395+00:00,6.573,,4.93,1.0,,GRB5,GRB,226.829442120612,8.999424717006349,7.731781303259879,35.97844236336588,2.7163952281372303,2.521457730589788,226.082415246662,35.597859344994475
GRB181022846,2018-10-22 20:18:30.569604+00:00,0.804,,0.8,1.0,0.0841739459997696,GRB3,GRB,225.96730110505672,8.715251998849993,20.123056859056,-63.5090760371927,3.6382802744870446,3.855660836138867,231.65043085636103,-62.88866603381483
GRB181024688,2018-10-24 16:30:19.906267+00:00,0.022,12.0,0.026,0.999976194515405,,GRB5,,212.55106131559447,6.686486606028296,7.623085036404291,7.940853406311993,15.087005199845036,11.8696535291202,213.03524084467333,6.85066056670107
GRB181026540,2018-10-26 12:57:05.422277+00:00,6.573,,8.21,1.0,,GRB5,GRB,354.0461937591276,4.169231184564012,2.1124866569009555,-53.737931079600095,1.9491809164486045,2.077464835385257,353.6803930873727,-52.68320925947613
GRB181029892,2018-10-29 21:24:47.846964+00:00,2.671,,4.0,1.0,0.0007925016054448,GRB5,GRB,282.12198600635026,5.084874019092808,5.369535113420852,-28.707010410400017,2.1223411106226,2.051243450487771,285.56644905149744,-29.161521255412392
GRB181103046,2018-11-03 01:06:45.196966+00:00,4.869,,5.11,0.9999820090200512,0.4859716329923105,GRB5,GRB,235.08508531514948,26.972328367878248,30.61265732109598,-77.15804284948263,4.670640039665244,4.557902470172735,244.20586479901573,-77.96017086732029
GRB181104928,2018-11-04 22:16:22.114411+00:00,6.573,,8.21,1.0,0.1814876281376324,GRB5,,16.785656081177514,4.638325007563108,4.053325034483061,-32.88035476302436,3.6718918236947857,4.191676261072011,17.79506105947509,-32.866000964724535
GRB181109441,2018-11-09 10:34:55.857315+00:00,6.573,,8.21,0.9999745688083884,0.0370846269592697,GRB5,,118.76547101853892,20.07129122255828,22.57283583669077,48.01810217639344,12.144689237812004,18.90275326685204,136.17167978066925,53.51750585262861
GRB181111654,2018-11-11 15:42:21.669111+00:00,6.573,,8.21,1.0,0.073290319809036,GRB3,GRB,96.95882295564368,2.1295475523246665,2.225175854680103,19.32266447358041,3.4584430402123445,3.5410964394970623,97.08427118692369,20.43807944791753
GRB181118558,2018-11-18 13:23:55.086724+00:00,6.573,,8.21,0.9988950225771572,0.0014452726293946,GRB5,,138.5263579636396,7.344053088380633,3.9841375266543366,-25.093711430233984,8.359988661758837,4.570406581906582,137.82654429241643,-25.31546168109559
GRB181119606,2018-11-19 14:32:28.278394+00:00,2.671,,3.81,1.0,0.2770731046074904,GRB3,GRB,84.71074282180658,0.994979401531495,1.846580083278696,38.11204760733821,1.0163787776400994,1.0595426621394282,85.04254248404746,38.09875006483343
GRB181119739,2018-11-19 17:43:49.330425+00:00,6.573,,6.18,0.9352110057252716,,GRB1,,24.31831320984204,18.1442541894805,13.788133149182038,35.56134939260977,15.500674195002604,17.191676273602845,19.203634221660508,35.430547686940194
GRB181120265,2018-11-20 06:21:22.315832+00:00,6.573,,6.93,1.0,0.9597546634136306,GRB5,GRB,32.7223062614043,1.2375187847529503,1.2427688076155086,4.512661880360405,1.411414505291967,1.343559904965656,32.88535821446604,4.384101566880041
GRB181121307,2018-11-21 07:21:29.085338+00:00,0.242,,0.26,0.996039639544746,0.2300053915343244,GRB5,GRB,116.94947841142356,9.05989176138425,11.082458517821491,25.899885030518863,9.34490025566512,9.351167875792076,120.9480199192462,25.36897005201084
GRB181121401,2018-11-21 09:36:59.328941+00:00,0.179,,0.21,1.0,0.1734188852794238,GRB5,GRB,258.0234837331001,5.741683083212422,5.23612797375327,25.28300212770467,8.273705529251892,7.144286512720814,256.4251107118314,23.51670265689124
GRB181121800,2018-11-21 19:12:19.329521+00:00,0.005,4.0,0.007,1.0,,GRB4,,262.65965513010417,8.354658378652687,7.825924007325341,-6.793754334301309,13.3550765785796,11.64104463043358,262.91663148906093,-12.695074918537175
GRB181122381,2018-11-22 09:09:03.074520+00:00,0.054,,0.08,1.0,0.015904358069762,GRB6,GRB,76.41751757056326,6.718995785922772,6.198341856224772,36.18858229193735,7.220048065730026,11.410800885036366,74.87054811126731,40.95160052482556
GRB181125092,2018-11-25 02:12:00.114040+00:00,3.606,,3.94,1.0,0.1261727010752268,GRB5,GRB,206.26102870382545,5.118060987081435,5.861971696659396,-5.130677343167919,5.697283125068522,5.520969909776155,205.62377819677283,-7.024890901268551
GRB181125495,2018-11-25 11:52:20.451229+00:00,0.327,,0.34,0.9963057249842884,0.1690960322177672,GRB3,,122.53794619559224,13.16814433070074,8.382971077844019,-22.993932066526344,9.43748840845732,8.621951274196878,118.3225024780237,-20.687543389222714
GRB181126162,2018-11-26 03:52:50.360505+00:00,0.242,,0.25,1.0,0.2748188783779353,GRB6,GRB,77.20920340465776,3.7944403831052966,3.9264752850384497,11.804749259759184,5.164454704691135,5.807039603518069,76.93542362706513,12.587549754409885
GRB181126413,2018-11-26 09:54:09.982147+00:00,0.327,,0.36,1.0,1.0,GRB5,GRB,150.33438672323302,6.87273031547744,3.5608325123481563,-30.161298023776464,3.073968386049156,3.397394321807329,149.2902038279526,-29.31253906055832
GRB181126729,2018-11-26 17:29:48.190198+00:00,3.606,,3.74,1.0,0.0031968676709985,GRB5,GRB,49.155220354917766,6.649511438889093,6.880111693802,-6.669842708950781,5.269493677107169,5.053649841472615,51.69874589579229,-6.776157291618265
GRB181127274,2018-11-27 06:35:01.859487+00:00,2.671,,3.62,1.0,0.2480541211314469,GRB3,GRB,8.441331172496293,4.862291228065068,5.482199841643695,51.42024419526549,4.2668000926485306,5.19203952407311,9.76772225071334,54.8052010760636
GRB181128129,2018-11-28 03:05:25.725603+00:00,1.086,,1.13,1.0,0.852571271789673,GRB5,GRB,29.32251154318336,16.13992876187867,11.947173063883334,-57.1451738834767,3.661552756508932,4.246315543335861,24.954142424562644,-57.05456010250818
GRB181202275,2018-12-02 06:36:27.870112+00:00,6.573,,6.54,0.9346860122465214,,GRB5,,284.79866723638463,7.898001870895996,6.976884434040869,26.55531538543832,8.628350776740891,8.459579512647235,281.7632670387965,25.973847664018813
GRB181207058,2018-12-07 01:23:57.287070+00:00,6.573,,6.54,1.0,0.0034914926492058,GRB3,,70.78672868851473,14.958785115522232,14.776651586641606,47.53071800079965,7.10645983764163,8.88005128471952,73.80808763458407,51.18566008575244
GRB181209209,2018-12-09 05:01:29.933769+00:00,6.573,,8.21,1.0,0.0846680500902825,GRB1,,312.8110769742367,2.1700631905457044,2.19623492436142,-3.303526029123229,3.951095696150073,3.289672763800689,313.57857286332865,-4.777386923402502
GRB181209913,2018-12-09 21:54:44.794111+00:00,0.242,,0.22,1.0,0.009178875270979,GRB7,,88.31520741814984,29.52820846627013,17.21802650191661,-2.1878066163736025,10.184268285110052,9.559762295924852,82.28495390112394,-3.741641938477835
GRB181212693,2018-12-12 16:37:48.849394+00:00,2.671,,3.28,1.0,1.0,GRB5,GRB,299.02857080037745,0.6624493672692324,0.6298768322398587,-1.285680345638017,0.8008078155958256,1.174667755158694,299.0174689399491,-1.1802991914163397
GRB181215110,2018-12-15 02:38:38.890700+00:00,3.606,,3.03,1.0,0.0120501954792623,GRB7,GRB,129.36251964689887,1.8181001377965629,1.92369391702654,-17.3990897564636,1.6855055135695718,1.514341131881821,129.4470704491625,-17.015799042506842
GRB181231955,2018-12-31 22:54:48.790604+00:00,6.573,,7.76,1.0,,GRB1,GRB,162.57641475544847,61.78703074750692,40.18975097303897,80.31055255248798,4.805007382635708,6.090448738077285,131.426386669124,80.32628748571267
GRB190109497,2019-01-09 11:56:09.663791+00:00,1.086,,1.62,0.9999974752266316,0.999995419350618,GRB3,GRB,71.39212234813651,15.60351155670513,13.878109008066872,56.782171186040685,5.996854344010671,6.552809803291424,70.79290225783554,58.5035782698096
GRB190110726,2019-01-10 17:24:53.389464+00:00,0.804,,,1.0,,GRB5,GRB,273.63,,,-50.62,,,273.63,-50.62
GRB190117369,2019-01-17 08:51:10.663105+00:00,6.573,,8.21,0.9999974752266316,0.0018947363842463,GRB3,GRB,105.73652869187356,2.626524940382666,2.4388913387482773,-20.11748069040161,3.055510240910678,2.780603308946024,106.07147237736147,-20.4944478967331
GRB190118937,2019-01-18 22:29:49.927070+00:00,0.098,,0.12,1.0,0.9834277886305928,GRB5,GRB,231.2900218918677,15.010025822754386,15.82872200213876,78.47006986975306,2.708265877431145,2.679518854234132,240.8738194955189,78.32295483603667
GRB190119211,2019-01-19 05:03:18.283998+00:00,6.573,,6.93,0.999331061265839,0.0041408071905544,GRB5,,81.03763077120821,9.249282485235597,10.106019163958765,-30.989429903089867,8.141452165928705,8.430837607710256,83.34851603278703,-32.5363942853593
GRB190122305,2019-01-22 07:19:08.833465+00:00,2.671,,3.62,1.0,0.191616856658974,GRB5,GRB,251.60922437708024,3.65000401021706,4.030942376728007,51.222517647343,1.600575078871671,2.095274780449472,252.32552351743084,51.80246596636764
GRB190129515,2019-01-29 12:21:43.746239+00:00,6.573,,7.33,1.0,,GRB5,GRB,11.57533522472176,5.34445108693677,5.372077487381029,-23.77430668863368,6.248475450074871,6.858272201813776,11.228619087346676,-19.443910779451624
GRB190129539,2019-01-29 12:55:45.421728+00:00,6.573,,7.33,1.0,,GRB5,GRB,134.08236458970052,1.811238146770421,1.7944098805865565,23.3759437308262,2.01356670405983,1.759167090429642,134.4156630336705,22.50513263018138
GRB190217188,2019-02-17 04:31:25.998764+00:00,2.671,,2.69,1.0,1.8800314431220687e-06,GRB5,GRB,160.05353650424772,3.6522755358657264,3.836805055441431,-26.449638955165703,5.435135517298846,5.233890850063997,160.78442337031453,-26.951799154984062
GRB190222312,2019-02-22 07:29:37.186976+00:00,6.573,,7.33,1.0,0.0020256918292481,GRB5,GRB,227.0903212084524,2.28961398750198,3.3547568135998063,-41.57848902199174,1.822189600062572,2.031084428100627,228.60854930195524,-41.58515205834209
GRB190222537,2019-02-22 12:53:30.480761+00:00,6.573,,6.93,1.0,1.0,GRB5,GRB,141.1009845689576,0.8588298282647031,0.703379359841307,56.92953463609554,0.7476199051829653,0.7034372138724407,140.95933485212043,56.87431243354934
GRB190223845,2019-02-23 20:16:10.794866+00:00,6.573,,7.33,0.9863071928348498,,GRB6,,324.1481074768277,7.501883259213628,8.04600366792937,-12.250277657353893,10.531989718442484,9.75266128617457,324.58472267633283,-11.357486331817949
GRB190226515,2019-02-26 12:21:45.755381+00:00,0.242,,0.25,1.0,0.7379147854565429,GRB6,GRB,227.82666674527297,2.9631000078433942,2.871723644426538,-3.194016420866154,2.6588747799347896,3.145201876272435,228.04051300804537,-2.40567703536664
GRB190228973,2019-02-28 23:21:17.406680+00:00,4.869,,4.8500000000000005,0.9998876805398544,0.1246486739935457,GRB3,GRB,273.9133646771936,1.7619332229550082,1.707122106722693,-7.861568601201975,2.499823102733268,2.520953212147706,273.9359120882189,-7.888173013115558
GRB190303240,2019-03-03 05:45:40.961715+00:00,1.466,,2.19,0.9646402947317156,0.4780467977373333,GRB3,GRB,301.1170481688255,6.759711277497161,5.326382470768465,25.520330566699982,5.984353348707259,6.44050805928056,300.427985378533,24.822910305789307
GRB190304253,2019-03-04 06:04:44.222955+00:00,0.327,,0.4,0.9999987925797676,0.0189115372326585,GRB5,,133.3681048418546,25.74358880617578,45.21409818936063,60.637231685502655,13.840658555656958,13.26489312045964,159.59484376057608,56.34362509682107
GRB190304371,2019-03-04 08:54:34.853916+00:00,1.086,,1.56,0.999947856105722,0.0613590075249806,GRB5,GRB,355.0262893152644,2.349876244948007,2.38881399834014,30.47191968063564,1.2813188713934167,1.297499092249215,354.42769474997976,30.85387932819341
GRB190304818,2019-03-04 19:37:23.819708+00:00,1.086,,1.38,1.0,,GRB5,GRB,351.8012493154829,5.443699612812566,6.724566058803134,-76.10278749181356,1.5046906633118482,1.6285157730322195,352.14858747224434,-76.09627678164291
GRB190308923,2019-03-08 22:09:46.825504+00:00,0.327,,0.32,1.0,0.1529417008324131,GRB5,GRB,156.6176875574307,6.567646935587135,2.5031610455894224,-16.185292405381535,7.08670211571096,6.407102152032017,155.6067209499485,-18.53596430532016
GRB190314769,2019-03-14 18:27:11.178375+00:00,6.573,,8.21,0.9999659708895494,0.0020279802857644,GRB1,,345.68408890715386,5.39899294096108,5.964783903651323,-25.648761211000096,5.53860545021865,5.674852766334851,345.07120772511627,-25.70998986917316
