GRBname     Trig_ID     Trig_time_met  Trig_time_UTC               RA_ground     DEC_ground     Image_position_err  Image_SNR     T90           T90_err       T50           T50_err       Evt_start_sincetrig  Evt_stop_sincetrig  pcode   Trigger_method               XRT_detection  comment                T90_start
----------  ----------  -------------  --------------------------  ------------  -------------  ------------------  ------------  ------------  ------------  ------------  ------------  -------------------  ------------------  ------  ---------------------------  -------------  ---------------------  ---------
GRB130515A  555880      390273688.396  2013-05-15T01:21:17.839880  2.834361e+02  -5.428230e+01  1.581714e+00        1.579973e+01  2.959999e-01  6.092618e-02  1.520000e-01  5.261177e-02  -239                 963                 0.6953  rate trigger                 Yes                                   -0.016
GRB130514A  555821      390208431.616  2013-05-14T07:13:41.062760  2.962788e+02  -7.973750e+00  7.912714e-01        4.249792e+01  2.141920e+02  1.732063e+01  1.029560e+02  2.855232e+00  -240                 962                 0.6016  rate trigger                 Yes                                   0.82
GRB130511A  555600      389964657.984  2013-05-11T11:30:47.441540  1.966479e+02  1.869277e+01   1.937890e+00        1.182084e+01  2.740000e+00  3.978543e-01  1.872000e+00  3.978543e-01  -240                 962                 0.5703  rate trigger                 Yes                                   -0.012
GRB130508A  555413      389725744.0    2013-05-08T17:08:53.468120  3.053551e+02  3.497736e+01   1.912530e+00        1.204539e+01  4.291200e+01  1.012762e+01  2.260800e+01  5.752974e+00  -723                 963                 0.6094  image trigger                Yes                                   11.352
GRB130505A  555163      389434958.912  2013-05-05T08:22:28.392980  1.370600e+02  1.748510e+01   1.635681e+00        1.506231e+01  8.934400e+01  1.111542e+02  1.318400e+01  2.456821e+00  -240                 962                 0.0264  rate trigger                 Yes                                   -1.144
GRB130504A  555096      389325944.832  2013-05-04T02:05:34.317800  2.724591e+02  -1.632198e+01  1.304822e+00        2.079914e+01  1.200320e+02  2.533566e+01  3.899200e+01  1.661901e+01  -240                 962                 1.0156  rate trigger                 Yes                                   -28.312
GRB130502A  554996      389209841.152  2013-05-02T17:50:30.642920  1.385764e+02  -1.436872e-01  1.895035e+00        1.220457e+01  7.568000e+00  4.449841e+00  2.332000e+00  4.565085e-01  -239                 963                 0.4727  rate trigger                 Yes                                   -0.1
GRB130427B  554635      388761652.288  2013-04-27T13:20:41.798740  3.148975e+02  -2.253685e+01  1.339972e+00        2.002409e+01  2.590400e+01  5.971843e+00  4.800000e+00  1.939237e+00  -471                 963                 0.2227  rate trigger                 Yes                                   -0.056
GRB130427A  554620      388741688.0    2013-04-27T07:47:57.511640  1.731491e+02  2.770540e+01   9.821374e-01        3.121051e+01  2.443320e+02  4.732489e+00  2.249600e+01  5.963354e-01  -239                 963                 0.1406  image trigger                Yes                                   -47.012
GRB130420B  553996      388155401.536  2013-04-20T12:56:31.073560  1.831023e+02  5.437503e+01   1.109654e+00        2.621590e+01  1.263600e+01  5.226953e+00  4.068000e+00  7.952258e-01  -240                 963                 1.0156  rate trigger                 Yes                                   -2.248
GRB130420A  553977      388135720.0    2013-04-20T07:28:29.538420  1.961202e+02  5.942215e+01   6.189234e-01        6.036427e+01  1.211360e+02  1.174938e+01  2.808000e+01  2.067632e+00  -239                 963                 0.8672  image trigger                Yes                                   37.312
GRB130419A  553918      388071040.0    2013-04-19T13:30:29.541280  3.552693e+02  9.916656e+00   2.428268e+00        8.564356e+00  8.558400e+01  4.915265e+01  2.586400e+01  1.995138e+01  -239                 963                 0.8281  image trigger                No                                    35.852
GRB130418A  553847      388004464.0    2013-04-18T19:00:53.544240  1.490462e+02  1.367352e+01   1.907462e+00        1.209114e+01  2.749240e+02  3.931953e+01  1.429200e+02  3.042475e+01  -239                 963                 0.8984  image trigger                Yes                                   -36.42
GRB130408A  553132      387150709.248  2013-04-08T21:51:38.829980  1.343948e+02  -3.236227e+01  2.173411e+00        1.003430e+01  4.240000e+00  6.807055e-01  2.224000e+00  9.110170e-01  -239                 963                 0.0312  rate trigger                 Yes                                   0.448
GRB130327A  552063      386041664.384  2013-03-27T01:47:34.014540  9.197896e+01  5.572851e+01   2.177338e+00        1.000846e+01  6.372000e+00  1.408036e+00  2.492000e+00  1.732398e+00  -239                 963                 0.6172  rate trigger                 Yes                                   -1.892
GRB130315A  551126      385044343.296  2013-03-15T12:45:32.970220  1.575419e+02  -5.179530e+01  1.338225e+00        2.006145e+01  2.305080e+02  1.796899e+01  1.389400e+02  9.951733e+00  -239                 963                 0.4219  rate trigger                 Yes                                   7.636
GRB130313A  550906      384883701.376  2013-03-13T16:08:11.057240  2.364376e+02  -3.606991e-01  2.391804e+00        8.751485e+00  1.719999e-01  3.577708e-02  8.399993e-02  3.939543e-02  -239                 963                 0.8281  rate trigger                 Yes                                   0.02
GRB130306A  550457      384306672.0    2013-03-06T23:51:01.706560  2.794751e+02  -1.168162e+01  1.628660e+00        1.515318e+01  2.723800e+02  9.340315e+00  7.027200e+01  7.792034e+00  -239                 963                 0.1162  image trigger                Yes                                   -154.708
GRB130305A  550329      384176361.6    2013-03-05T11:39:11.312     1.167666e+02  5.202800e+01   1.863656e+00        1.250082e+01  5.280000e+01  1.600000e+00  3.200000e+01  1.600000e+00  1                    12                  0.0183  ground detected              Yes                                   1.6
GRB130216B  548918      382733900.8    2013-02-16T18:58:10.575     5.886600e+01  2.036030e+00   1.419687e+00        1.843984e+01  1.760000e+01  1.600000e+00  9.600000e+00  1.600000e+00  0                    10                  0.0781  ground detected              No                                    0.0
GRB130216A  548927      382745734.848  2013-02-16T22:15:24.622820  6.790083e+01  1.466931e+01   6.463480e-01        5.673886e+01  6.520000e+00  1.086212e+00  3.700000e+00  1.735281e-01  -240                 962                 0.5469  rate trigger                 No                                    -3.268
GRB130215A  548760      382584700.416  2013-02-15T01:31:30.197800  4.348183e+01  1.339063e+01   1.501663e+00        1.701656e+01  6.622400e+01  1.066485e+01  2.806400e+01  7.666204e+00  -239                 963                 0.0840  rate trigger                 No                                    -3.08
GRB130211A  548276      382246602.368  2013-02-11T03:36:32.164500  1.475182e+02  -4.233152e+01  2.158570e+00        1.013300e+01  3.075200e+01  6.354980e+00  9.544000e+00  6.727057e+00  -239                 963                 0.4062  rate trigger                 Yes                                   -1.424
GRB130206A  547918      381872198.784  2013-02-06T19:36:28.596780  1.403770e+02  -5.819948e+01  1.545464e+00        1.633180e+01  1.210000e+02  3.238827e+01  4.500000e+01  7.211103e+00  -240                 962                 0.5234  rate trigger                 Yes                                   -4.784
GRB130131B  547420      381352219.072  2013-01-31T19:10:08.907360  1.739579e+02  1.503138e+01   1.713455e+00        1.409336e+01  4.300000e+00  2.574024e-01  2.800000e+00  8.727153e-01  -239                 963                 0.5156  rate trigger                 Yes                                   -0.068
GRB130131A  547407      381333392.192  2013-01-31T13:56:22.028180  1.710927e+02  4.807558e+01   2.205017e+00        9.829463e+00  5.152400e+01  2.512194e+00  4.542000e+01  2.644194e+00  -239                 963                 0.9766  rate trigger                 Yes                                   -0.296
GRB130122A  546731      380591059.584  2013-01-22T23:44:09.452440  1.942387e+02  5.901354e+01   1.979490e+00        1.146756e+01  7.654400e+01  2.077052e+01  3.198400e+01  1.237222e+01  -240                 963                 0.8906  rate trigger                 Yes                                   1.856
GRB130102A  544784      378843064.0    2013-01-02T18:10:53.944400  3.114158e+02  4.982944e+01   2.291522e+00        9.303694e+00  1.327800e+02  1.777114e+01  7.138800e+01  4.413824e+01  -239                 963                 0.9922  image trigger                Yes                                   22.34
GRB121229A  544347      378450032.0    2012-12-29T05:00:21.961480  1.901000e+02  -5.059390e+01  2.702021e+00        7.353209e+00  1.114600e+02  4.132595e+01  5.600400e+01  3.508428e+01  -239                 963                 0.3945  image trigger                Yes                                   -48.92
GRB121226A  544027      378241793.92   2012-12-26T19:09:43.890520  1.686199e+02  -3.041297e+01  1.962703e+00        1.160793e+01  1.012000e+00  2.032142e-01  5.079999e-01  1.397140e-01  -240                 962                 0.3594  rate trigger                 Yes                                   -0.304
GRB121217A  542441      377421477.888  2012-12-17T07:17:47.893900  1.537097e+02  -6.235474e+01  8.547111e-01        3.806443e+01  7.780920e+02  1.613797e+01  1.280160e+02  3.225622e+02  -240                 962                 0.9922  rate trigger                 Yes                                   -11.632
GRB121212A  541371      376988183.36   2012-12-12T06:56:13.384600  1.777715e+02  7.804634e+01   2.030595e+00        1.105749e+01  6.056000e+00  1.380598e+00  3.712000e+00  9.042677e-01  -239                 963                 1.0000  rate trigger                 Yes                                   0.052
GRB121211A  541200      376926432.768  2012-12-11T13:47:02.795260  1.955440e+02  3.016100e+01   2.501858e+00        8.207833e+00  1.826960e+02  3.873146e+01  4.762800e+01  2.389801e+01  -240                 962                 0.2285  rate trigger                 Yes                                   1.0
GRB121209A  540964      376783161.344  2012-12-09T21:59:11.377440  3.267949e+02  -8.250180e+00  1.460723e+00        1.770196e+01  4.292000e+01  1.432201e+00  1.384000e+01  1.714694e+00  -239                 603                 0.6094  rate trigger                 Yes                                   -0.02
GRB121202A  540255      376114814.976  2012-12-02T04:20:05.038260  2.567957e+02  2.394496e+01   1.097154e+00        2.664363e+01  1.953600e+01  1.492265e+00  1.016000e+01  1.314449e+00  -240                 902                 0.7031  rate trigger                 Yes                                   -1.336
GRB121201A  540178      376057552.0    2012-12-01T12:25:42.064740  1.349577e+01  -4.293496e+01  1.596954e+00        1.558478e+01  3.800000e+01  8.246211e+00  2.000000e+01  4.123106e+00  -239                 963                 1.0000  image trigger                Yes                                   -23.0
GRB121128A  539866      375771947.136  2012-11-28T05:05:37.212960  3.005885e+02  5.429973e+01   6.668584e-01        5.426239e+01  2.342800e+01  1.649514e+00  7.392000e+00  4.475712e-01  -239                 963                 0.8828  rate trigger                 Yes                                   13.092
GRB121125A  539563      375525157.184  2012-11-25T08:32:27.271500  2.285290e+02  5.531836e+01   1.150289e+00        2.490296e+01  5.225200e+01  5.037520e+00  2.462800e+01  1.302705e+00  -396                 963                 0.8047  rate trigger                 Yes                                   0.392
GRB121123A  539358      375357771.2    2012-11-23T10:02:41.294660  3.073238e+02  -1.187937e+01  1.861463e+00        1.252023e+01  3.260920e+02  1.429083e+01  6.198000e+01  2.936787e+00  -179                 963                 0.8203  rate trigger                 Yes                                   42.652
GRB121117A  538696      374835066.88   2012-11-17T08:50:56.996980  3.161867e+01  7.428952e+00   1.042062e+00        2.867849e+01  2.330000e+01  2.897719e+00  8.400000e+00  1.371733e+00  -240                 302                 1.0156  rate trigger                 Yes                                   -1.42
GRB121108A  537921      374089668.928  2012-11-08T17:47:39.076820  8.323217e+01  5.452931e+01   2.373893e+00        8.845967e+00  8.954800e+01  4.753646e+01  2.649600e+01  9.243779e+00  -240                 962                 0.9062  rate trigger                 Yes                                   0.944
GRB121102A  537266      373516032.512  2012-11-02T02:27:02.685320  2.708946e+02  -1.695077e+01  6.911270e-01        5.156101e+01  5.468000e+01  1.393574e+01  1.168000e+01  1.934698e+00  -240                 963                 1.0312  rate trigger                 Yes                                   1.62
GRB121031A  537195      373416640.512  2012-10-31T22:50:30.689560  1.707761e+02  -3.517216e+00  9.702869e-01        3.175648e+01  2.262000e+02  1.938332e+01  1.958000e+02  1.582671e+00  -240                 963                 1.0156  rate trigger                 Yes                                   -198.368
GRB121028A  536897      373093481.728  2012-10-28T05:04:31.919360  2.718991e+02  -2.293041e+00  1.479368e+00        1.738410e+01  2.876000e+00  3.705995e-01  1.592000e+00  1.644384e-01  -240                 962                 0.5078  rate trigger                 Yes                                   -0.596
GRB121027A  536831      373015959.552  2012-10-27T07:32:29.746680  6.359520e+01  -5.883345e+01  9.083375e-01        3.489516e+01  8.008800e+01  4.075690e+01  3.992400e+01  6.522945e+00  -240                 963                 0.8047  rate trigger                 Yes                                   -4.548
GRB121024A  536580      372740182.272  2012-10-24T02:56:12.478460  7.048270e+01  -1.225522e+01  1.668466e+00        1.463937e+01  6.796800e+01  3.172367e+01  1.177600e+01  1.508124e+01  -239                 963                 0.5000  rate trigger                 Yes                                   -7.336
GRB121017A  536172      372194617.856  2012-10-17T19:23:28.085580  2.888199e+02  -1.593534e+00  1.619639e+00        1.527388e+01  4.608000e+00  5.840719e-01  1.884000e+00  7.785628e-01  -240                 542                 0.3516  rate trigger                 Yes                                   -2.304
GRB121014A  535960      371938326.208  2012-10-14T20:11:56.448420  1.666503e+02  -2.910866e+01  1.595484e+00        1.560530e+01  8.000000e+01  2.262742e+01  3.200000e+01  1.600000e+01  -239                 963                 0.7266  rate trigger                 No                                    -15.208
GRB121011A  535764      371646940.16   2012-10-11T11:15:30.412760  2.602015e+02  4.111942e+01   1.681177e+00        1.448150e+01  9.723600e+01  1.716797e+01  4.362400e+01  1.160506e+01  -239                 963                 0.3281  rate trigger                 Yes                                   -4.572
GRB121001A  535026      370808592.0    2012-10-01T18:23:02.288260  2.760327e+02  -5.667461e+00  1.512960e+00        1.683535e+01  1.478240e+02  1.860492e+01  6.173600e+01  2.446511e+01  -239                 963                 1.0000  image trigger                Yes                                   -22.788
GRB120927A  534815      370478456.0    2012-09-27T22:40:46.302240  1.366054e+02  4.205493e-01   8.549759e-01        3.804759e+01  3.505600e+01  1.561516e+01  1.548800e+01  1.530941e+00  -239                 963                 0.6484  image trigger                Yes                                   -14.772
GRB120923A  534402      370070175.936  2012-09-23T05:16:06.255520  3.037845e+02  6.255684e+00   1.996408e+00        1.132898e+01  2.607600e+01  6.823564e+00  1.472800e+01  4.801973e+00  -240                 962                 0.7969  rate trigger                 Yes                                   -1.264
GRB120922A  534394      370045838.336  2012-09-22T22:30:28.656560  2.347591e+02  -2.018190e+01  1.209570e+00        2.317789e+01  1.682240e+02  2.923869e+01  9.470400e+01  4.322862e+00  -239                 963                 0.3398  rate trigger                 Yes                                   -14.424
GRB120918A  534015      369659780.288  2012-09-18T11:16:10.624900  1.810423e+02  -3.276231e+01  1.138334e+00        2.527745e+01  2.509600e+01  2.469170e+00  8.096000e+00  7.996224e-01  -239                 963                 0.1562  rate trigger                 No                                    -1.852
GRB120913B  533613      369273367.744  2012-09-13T23:55:58.097160  2.136591e+02  -1.450783e+01  6.140214e-01        6.105389e+01  1.225880e+02  4.456214e+00  5.418000e+01  1.882857e+00  -240                 302                 0.5938  rate trigger                 No                                    -31.068
GRB120913A  533568      369260311.552  2012-09-13T20:18:21.905720  1.464004e+02  2.695945e+01   1.244545e+00        2.225303e+01  3.604400e+01  5.679292e+00  5.560000e+00  1.345871e+01  -240                 962                 0.7031  rate trigger                 No                                    0.452
GRB120911A  533268      369040123.392  2012-09-11T07:08:33.754960  3.579665e+02  6.309012e+01   1.586172e+00        1.573634e+01  2.146800e+01  3.847558e+00  5.780000e+00  7.844002e+00  -239                 963                 0.2363  rate trigger                 Yes                                   -1.128
GRB120909A  533060      368847732.864  2012-09-09T01:42:03.235040  2.757252e+02  -5.943898e+01  2.086418e+00        1.063728e+01  2.205960e+02  3.049668e+02  1.145040e+02  3.634044e+02  -61                  962                 0.4883  rate trigger                 Yes                                   253.228
GRB120907A  532871      368670272.704  2012-09-07T00:24:23.082500  7.475103e+01  -9.318345e+00  1.810541e+00        1.302629e+01  6.080000e+00  7.846528e-01  2.656000e+00  1.578354e+00  -240                 962                 0.2129  rate trigger                 Yes                                   0.12
GRB120819A  531428      367074624.0    2012-08-19T13:10:14.445520  2.358799e+02  -7.298817e+00  2.236344e+00        9.633353e+00  7.102000e+01  1.733262e+01  2.775600e+01  1.501924e+01  -239                 963                 0.3086  image trigger                Yes                                   5.664
GRB120817B  531259      366868959.252  2012-08-17T04:02:29.706     8.310000e+00  -2.642800e+01  2.434070e+00        8.536324e+00  7.200000e-02  N/A           2.400000e-02  N/A           0                    3                   0.0518  ground detected              No                                    0.008
GRB120817A  531267      366878992.384  2012-08-17T06:49:42.837740  2.506950e+02  -3.837518e+01  1.468536e+00        1.756757e+01  2.820800e+01  6.664192e+00  1.193600e+01  1.312390e+00  -239                 423                 0.8594  rate trigger                 Yes                                   -1.528
GRB120816A  531223      366837524.288  2012-08-16T19:18:34.743480  2.821306e+02  -6.979001e+00  2.173310e+00        1.003497e+01  4.432000e+00  9.769176e-01  2.272000e+00  6.791995e-01  -239                 963                 0.0928  rate trigger                 Yes                                   0.568
GRB120815A  531003      366689648.32   2012-08-15T02:13:58.781640  2.739765e+02  -5.212431e+01  1.791041e+00        1.322937e+01  7.232000e+00  2.516761e+00  4.300000e+00  1.547168e+00  -239                 963                 0.2852  rate trigger                 Yes                                   -0.008
GRB120811C  530689      366392101.696  2012-08-11T15:34:52.170040  1.996916e+02  6.229709e+01   5.578332e-01        7.002531e+01  2.434400e+01  3.055921e+00  7.072000e+00  4.956289e-01  -601                 962                 0.8906  rate trigger                 Yes                                   -4.012
GRB120811A  530581      366345328.448  2012-08-11T02:35:18.923980  2.571795e+02  -2.272337e+01  1.377916e+00        1.924104e+01  2.900800e+01  4.938826e+00  1.017600e+01  2.174647e+00  -239                 963                 0.9844  rate trigger                 Yes                                   -11.576
GRB120807A  530267      366016187.264  2012-08-07T07:09:37.753700  2.412902e+02  -4.746019e+01  2.025855e+00        1.109447e+01  1.988400e+01  5.762541e+00  7.632000e+00  5.386877e+00  -239                 963                 0.8906  rate trigger                 Yes                                   0.792
GRB120805A  530031      365894899.392  2012-08-05T21:28:09.886740  2.165359e+02  5.852461e+00   2.123477e+00        1.037308e+01  4.800000e+01  2.262742e+01  3.200000e+01  1.600000e+01  -797                 363                 0.3789  rate trigger                 Yes                                   -13.392
GRB120804A  529686      365734463.936  2012-08-04T00:54:14.437420  2.339504e+02  -2.876820e+01  1.011810e+00        2.991120e+01  8.080000e-01  8.323456e-02  3.519999e-01  2.828429e-02  -240                 962                 0.2402  rate trigger                 Yes                                   -0.08
GRB120803B  529606      365684776.448  2012-08-03T11:06:06.951500  3.142204e+02  5.329528e+01   8.418512e-01        3.889780e+01  3.901200e+01  7.256395e+00  1.237600e+01  1.787517e+00  -675                 903                 0.5859  rate trigger                 Yes                                   -0.144
GRB120803A  529582      365671345.6    2012-08-03T07:22:16.104060  2.695229e+02  -6.726955e+00  2.247552e+00        9.564801e+00  8.888000e+00  2.295485e+00  4.224000e+00  1.742242e+00  -240                 962                 0.5469  rate trigger                 No                                    1.652
GRB120802A  529486      365587261.12   2012-08-02T08:00:51.627560  4.483265e+01  1.376200e+01   1.133824e+00        2.542120e+01  5.028800e+01  3.103504e+01  7.648000e+00  9.670409e-01  -239                 963                 0.5625  rate trigger                 Yes                                   -31.6
GRB120729A  529095      365252183.552  2012-07-29T10:56:14.073500  1.307893e+01  4.993765e+01   7.199956e-01        4.863320e+01  9.392800e+01  3.663556e+01  2.482400e+01  4.446597e+00  -240                 962                 0.7656  rate trigger                 Yes                                   -1.392
GRB120728A  529021      365207120.512  2012-07-28T22:25:11.035380  1.370875e+02  -5.443642e+01  1.382974e+00        1.914059e+01  2.097600e+01  2.059219e+00  1.028800e+01  1.712075e+00  -800                 963                 0.1348  rate trigger                 Yes                                   1.24
GRB120724A  528443      364804752.32   2012-07-24T06:39:02.860140  2.451941e+02  3.538267e+00   2.139697e+00        1.026093e+01  7.792400e+01  1.862399e+01  3.621200e+01  1.816692e+01  -239                 963                 0.5000  rate trigger                 Yes                                   -16.712
GRB120722A  528195      364654416.0    2012-07-22T12:53:26.546400  2.304910e+02  1.325030e+01   2.299639e+00        9.258030e+00  3.632000e+01  6.444982e+00  1.963200e+01  3.976024e+00  -239                 963                 0.1582  image trigger                Yes                                   -4.12
GRB120714B  526642      363993536.0    2012-07-14T21:18:46.573920  3.554236e+02  -4.619577e+01  1.731904e+00        1.387938e+01  1.573120e+02  2.398630e+01  6.952400e+01  3.669182e+01  -835                 963                 0.9297  image trigger                Yes                                   -14.808
GRB120714A  526593      363944816.192  2012-07-14T07:46:46.767960  1.679811e+02  -3.063469e+01  1.516102e+00        1.678552e+01  2.000000e+01  4.472136e+00  8.000000e+00  3.162278e+00  -239                 963                 0.4023  rate trigger                 Yes                                   -0.192
GRB120712A  526351      363793356.8    2012-07-12T13:42:27.382260  1.695983e+02  -2.005080e+01  9.059396e-01        3.502718e+01  1.480800e+01  3.236215e+00  6.892000e+00  5.291049e-01  -240                 962                 0.5547  rate trigger                 Yes                                   -2.448
GRB120711B  526270      363669072.0    2012-07-11T03:11:02.587440  3.316680e+02  6.001960e+01   2.781476e+00        7.054987e+00  6.009600e+01  2.014455e+01  2.387200e+01  2.105444e+01  -179                 963                 0.8047  image trigger                Yes                                   -11.064
GRB120703A  525671      363029131.584  2012-07-03T17:25:22.198180  3.393530e+02  -2.972363e+01  8.200899e-01        4.038066e+01  5.170400e+01  2.139616e+01  3.932000e+00  8.067714e-01  -240                 962                 0.5078  rate trigger                 Yes                                   -31.304
GRB120701A  525477      362821850.944  2012-07-01T07:50:41.566840  8.033475e+01  -5.853190e+01  1.230250e+00        2.262333e+01  1.416000e+01  6.541070e-01  7.996000e+00  1.371996e+00  -240                 962                 0.6094  rate trigger                 Yes                                   0.468
GRB120630A  525451      362791062.144  2012-06-30T23:17:33.768120  3.523016e+02  4.249463e+01   2.725486e+00        7.261989e+00  5.959999e-01  2.099142e-01  2.480000e-01  1.882233e-01  -239                 963                 0.6562  rate trigger                 Yes                                   -0.012
GRB120624B  525068      362269182.016  2012-06-24T22:19:33.661820  1.708828e+02  8.931463e+00   4.839995e-01        8.577088e+01  1.796640e+02  1.460022e+00  1.281440e+02  1.463699e+00  -239                 963                 0.8672  rate trigger                 No                                    7.164
GRB120612A  524128      361159528.0    2012-06-12T02:05:19.691840  1.267228e+02  -1.759800e+01  1.696754e+00        1.429195e+01  9.028400e+01  1.358858e+01  4.066400e+01  1.019643e+01  -239                 963                 0.6719  image trigger                Yes                                   22.824
GRB120521C  522656      359335335.936  2012-05-21T23:22:07.703120  2.142842e+02  4.214432e+01   9.993598e-01        3.044498e+01  2.706800e+01  4.335780e+00  1.046400e+01  1.244161e+00  -240                 962                 0.6797  rate trigger                 Yes                                   -0.312
GRB120521B  522586      359284077.056  2012-05-21T09:07:48.825220  1.970118e+02  -5.275715e+01  1.538628e+00        1.643556e+01  1.468320e+02  2.794449e+01  5.545600e+01  2.414459e+01  -239                 963                 0.3555  rate trigger                 Yes                                   3.392
GRB120521A  522578      359272791.168  2012-05-21T05:59:42.937680  1.486869e+02  -4.942440e+01  1.753494e+00        1.363589e+01  5.120000e-01  1.431084e-01  2.560000e-01  6.400001e-02  -812                 963                 1.0000  rate trigger                 Yes                                   -0.008
GRB120514A  522197      358650778.112  2012-05-14T01:12:49.907220  2.830009e+02  -4.257648e+00  1.119096e+00        2.590047e+01  1.643440e+02  5.842773e+00  6.025600e+01  6.011750e+00  -239                 963                 0.6172  rate trigger                 Yes                                   -6.464
GRB120422A  520658      356771531.776  2012-04-22T07:12:03.648220  1.369290e+02  1.400640e+01   2.148501e+00        1.020225e+01  6.035200e+01  5.727911e+00  4.960000e+01  3.690154e+01  -240                 962                 0.6875  rate trigger                 Yes                                   1.184
GRB120404A  519380      355236670.464  2012-04-04T12:51:02.398680  2.350014e+02  1.288237e+01   1.236570e+00        2.245832e+01  3.872400e+01  4.091992e+00  1.748800e+01  2.876879e+00  -239                 963                 0.4922  rate trigger                 Yes                                   -4.424
GRB120403B  519256      355178044.544  2012-04-03T20:33:56.481060  5.430700e+01  -8.902917e+01  2.440721e+00        8.501998e+00  7.284000e+00  1.919334e+00  2.272000e+00  2.147241e+00  -240                 963                 0.4766  rate trigger                 Yes                                   -2.6
GRB120403A  519211      355107931.648  2012-04-03T01:05:23.587920  4.246669e+01  4.049727e+01   2.334010e+00        9.062693e+00  1.396000e+00  2.253974e-01  7.839999e-01  2.841126e-01  -240                 962                 0.5078  rate trigger                 No                                    0.044
GRB120401A  519043      354950664.0    2012-04-01T05:24:15.946360  5.805991e+01  -1.766041e+01  2.453362e+00        8.439489e+00  1.302720e+02  2.422921e+01  6.102800e+01  1.623749e+01  -239                 963                 1.0156  image trigger                Yes                                   -87.16
GRB120328A  518792      354596787.072  2012-03-28T03:06:19.032840  2.416070e+02  -3.932215e+01  1.769553e+00        1.345945e+01  2.992800e+01  6.665064e+00  1.233600e+01  2.934316e+00  -239                 963                 1.0156  rate trigger                 Yes                                   -15.9
GRB120327A  518731      354509724.672  2012-03-27T02:55:16.636400  2.468536e+02  -2.941597e+01  1.130541e+00        2.552672e+01  6.353200e+01  7.028584e+00  2.332000e+01  3.651809e+00  -240                 962                 0.7656  rate trigger                 Yes                                   -6.992
GRB120326A  518626      354417637.312  2012-03-26T01:20:29.280140  2.739026e+02  6.924807e+01   8.346759e-01        3.937637e+01  6.948000e+01  8.179648e+00  5.220000e+00  4.343087e-01  -239                 963                 0.9141  rate trigger                 Yes                                   -55.232
GRB120324A  518507      354261559.36   2012-03-24T05:59:11.334480  2.910805e+02  2.413972e+01   1.099687e+00        2.655600e+01  1.184240e+02  1.001002e+01  3.083200e+01  7.195109e-01  -239                 963                 0.8203  rate trigger                 Yes                                   -42.168
GRB120320A  518200      353937383.616  2012-03-20T11:56:15.603640  2.125166e+02  8.681522e+00   1.609490e+00        1.541166e+01  2.497600e+01  3.545387e+00  1.693600e+01  2.802288e+00  -240                 963                 0.6016  rate trigger                 Yes                                   0.848
GRB120312A  517566      353261196.736  2012-03-12T16:06:28.751080  2.518117e+02  2.388229e+01   2.055131e+00        1.086938e+01  1.415600e+01  4.165170e+00  5.928000e+00  2.980299e+00  -240                 962                 0.3594  rate trigger                 Yes                                   0.016
GRB120311B  517489      353171298.816  2012-03-11T15:08:10.834740  2.585514e+02  -1.306276e+01  1.279209e+00        2.139661e+01  2.968800e+01  6.023572e+00  1.250800e+01  1.379310e+00  -240                 482                 0.6250  rate trigger                 Yes                                   -9.872
GRB120311A  517469      353136826.304  2012-03-11T05:33:38.324140  2.730751e+02  1.429655e+01   1.124715e+00        2.571584e+01  3.480000e+00  8.197951e-01  8.160000e-01  1.379275e-01  -239                 963                 0.7188  rate trigger                 Yes                                   -0.952
GRB120308A  517234      352880026.624  2012-03-08T06:13:38.654560  2.191227e+02  7.967773e+01   1.314555e+00        2.057947e+01  6.125600e+01  1.681484e+01  2.311600e+01  3.684876e+00  -240                 962                 0.9766  rate trigger                 Yes                                   -19.464
GRB120305A  516997      352669058.068  2012-03-05T19:37:30.107140  4.754896e+01  2.849479e+01   9.276858e-01        3.386012e+01  9.999990e-02  1.200002e-02  2.799994e-02  5.656866e-03  -817                 663                 0.9219  rate trigger                 Yes                                   0.004
GRB120302A  516694      352346140.8    2012-03-02T01:55:32.852     1.224260e+02  2.964200e+01   2.693971e+00        7.384621e+00  4.960000e+01  1.600000e+00  2.720000e+01  1.600000e+00  -2                   8                   0.2539  ground detected              Yes                                   1.6
GRB120229A  516571      352218919.104  2012-02-29T14:35:11.161400  2.004080e+01  -3.579844e+01  1.867351e+00        1.246387e+01  2.359999e-01  3.687817e-02  1.679999e-01  1.999999e-02  -239                 963                 0.8594  rate trigger                 No                                    0.016
GRB120224A  515976      351751204.416  2012-02-24T04:39:56.492380  4.093525e+01  -1.778058e+01  2.366747e+00        8.884150e+00  7.000000e+00  2.236068e+00  4.000000e+00  1.000000e+00  -663                 963                 0.2969  rate trigger                 Yes                                   -1.416
GRB120219A  515375      351354616.0    2012-02-19T14:30:08.092340  1.298432e+02  5.101547e+01   2.127319e+00        1.034632e+01  9.252800e+01  1.092266e+01  6.137200e+01  1.054874e+01  -795                 963                 0.7734  image trigger                Yes                                   -8.736
GRB120218A  515277      351218970.048  2012-02-18T00:49:22.145800  3.197669e+02  -2.546256e+01  1.515785e+00        1.679055e+01  3.137600e+01  2.297226e+00  1.862400e+01  3.455231e+00  -239                 963                 0.0464  rate trigger                 No                                    -24.328
GRB120215A  515015      350959283.2    2012-02-15T00:41:15.308260  3.005303e+01  8.801951e+00   1.789621e+00        1.324437e+01  7.924000e+00  1.198361e+00  2.988000e+00  1.240867e+00  -239                 963                 0.8438  rate trigger                 Yes                                   0.364
